TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/06/19
TIME,12:22:06
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.6748
LASTX, 4000.1226
NPOINTS,    7469
FIRSTY,     0.01261
MAXY,     0.39615
MINY,    -0.01625
XYDATA
687.4985,0.0117166
687.9806,0.0126813
688.4627,0.0135964
688.9448,0.0143007
689.4269,0.014644
689.9091,0.0145853
690.3912,0.0142538
690.8733,0.0139254
691.3554,0.0139099
691.8375,0.0143935
692.3196,0.0153279
692.8018,0.0164454
693.2839,0.0174078
693.7660,0.0180061
694.2481,0.0182853
694.7302,0.0185143
695.2123,0.0190079
695.6945,0.0199113
696.1766,0.0210902
696.6587,0.0222044
697.1408,0.0229204
697.6229,0.0231249
698.1050,0.0230005
698.5872,0.0229142
699.0693,0.0231934
699.5514,0.0239358
700.0335,0.0249741
700.5156,0.0260067
700.9977,0.0267958
701.4799,0.0273025
701.9620,0.0276844
702.4441,0.0281801
702.9262,0.0289658
703.4083,0.0300701
703.8904,0.0313769
704.3726,0.0326898
704.8547,0.0338075
705.3368,0.03458
705.8189,0.0349387
706.3010,0.0349101
706.7831,0.0346128
707.2653,0.0342264
707.7474,0.0339303
708.2295,0.0338341
708.7116,0.0339366
709.1937,0.0341442
709.6758,0.0343393
710.1580,0.0344463
710.6401,0.0344457
711.1222,0.0343344
711.6043,0.0340788
712.0864,0.033618
712.5685,0.0329302
713.0507,0.0321097
713.5328,0.0313784
714.0149,0.0310001
714.4970,0.0311447
714.9791,0.0317992
715.4612,0.0327938
715.9434,0.0339209
716.4255,0.0350528
716.9076,0.0361761
717.3897,0.0373349
717.8718,0.0385539
718.3539,0.0398168
718.8361,0.0411164
719.3182,0.0425304
719.8003,0.0442437
720.2824,0.0464747
720.7645,0.0493572
721.2466,0.0528938
721.7288,0.0570301
722.2109,0.0617713
722.6930,0.0672439
723.1751,0.0736825
723.6572,0.0813746
724.1393,0.0905993
724.6215,0.101559
725.1036,0.114277
725.5857,0.128435
726.0678,0.143215
726.5499,0.157256
727.0320,0.168898
727.5142,0.176685
727.9963,0.179915
728.4784,0.178871
728.9605,0.17459
729.4426,0.168337
729.9247,0.161115
730.4069,0.153434
730.8890,0.145363
731.3711,0.136746
731.8532,0.12743
732.3353,0.117388
732.8174,0.106732
733.2996,0.0956609
733.7817,0.0844089
734.2638,0.0732206
734.7459,0.0623427
735.2280,0.052012
735.7101,0.0424321
736.1923,0.0337523
736.6744,0.0260628
737.1565,0.0194081
737.6386,0.0138064
738.1207,0.00925734
738.6028,0.00572765
739.0850,0.00312438
739.5671,0.00127672
740.0492,-4.76074E-005
740.5313,-0.00108278
741.0134,-0.00198288
741.4955,-0.00276581
741.9777,-0.00332826
742.4598,-0.00353458
742.9419,-0.00332834
743.4240,-0.00279542
743.9061,-0.00213697
744.3882,-0.00156804
744.8704,-0.00120368
745.3525,-0.00100301
745.8346,-0.000802387
746.3167,-0.000408138
746.7988,0.000313832
747.2809,0.00139687
747.7631,0.00278273
748.2452,0.00435437
748.7273,0.00596893
749.2094,0.00748519
749.6915,0.00879163
750.1736,0.00983385
750.6558,0.0106279
751.1379,0.0112459
751.6200,0.0117782
752.1021,0.0122958
752.5842,0.012836
753.0663,0.013413
753.5485,0.0140356
754.0306,0.0147089
754.5127,0.0154216
754.9948,0.0161382
755.4769,0.0168103
755.9590,0.0174041
756.4412,0.0179205
756.9233,0.01839
757.4054,0.0188494
757.8875,0.0193188
758.3696,0.0197939
758.8517,0.0202476
759.3339,0.020627
759.8160,0.0208481
760.2981,0.0208058
760.7802,0.0204211
761.2623,0.0197073
761.7444,0.0188077
762.2266,0.0179561
762.7087,0.0173649
763.1908,0.0171062
763.6729,0.0170696
764.1550,0.0170325
764.6371,0.0168013
765.1193,0.0163227
765.6014,0.015688
766.0835,0.0150354
766.5656,0.0144297
767.0477,0.0138132
767.5298,0.0130574
768.0120,0.0120717
768.4941,0.0108844
768.9762,0.00964068
769.4583,0.00852334
769.9404,0.00765533
770.4225,0.0070458
770.9047,0.00660479
771.3868,0.00620532
771.8689,0.00574905
772.3510,0.00520046
772.8331,0.00458137
773.3152,0.00393937
773.7974,0.00331235
774.2795,0.00270632
774.7616,0.00209538
775.2437,0.00144337
775.7258,0.000738436
776.2079,2.41095E-005
776.6901,-0.000592343
777.1722,-0.000967463
777.6543,-0.000981253
778.1364,-0.00060445
778.6185,6.35597E-005
779.1006,0.000815887
779.5828,0.00141981
780.0649,0.0017231
