TITLE,
516.3470,0.0347003
516.8292,0.0382793
517.3113,0.0414452
517.7934,0.0436767
518.2755,0.0447522
518.7576,0.0445179
519.2397,0.0428636
519.7219,0.040059
520.2040,0.0370536
520.6861,0.0352198
521.1682,0.0356045
521.6503,0.0382942
522.1324,0.0423253
522.6146,0.0461459
523.0967,0.0484021
523.5788,0.0486232
524.0609,0.0473795
524.5430,0.0458978
525.0251,0.0454664
525.5073,0.0468526
525.9894,0.0498432
526.4715,0.0532403
526.9536,0.0555384
527.4357,0.055799
527.9178,0.0540486
528.4000,0.0511353
528.8821,0.0482702
529.3642,0.0463826
529.8463,0.0455124
530.3284,0.044678
530.8105,0.0424718
531.2927,0.0380652
531.7748,0.0318987
532.2569,0.0255092
532.7390,0.0205799
533.2211,0.0179181
533.7032,0.0171043
534.1854,0.0169753
534.6675,0.0164749
535.1496,0.0152468
535.6317,0.0136279
536.1138,0.0121477
536.5959,0.0109648
537.0781,0.00969292
537.5602,0.00772996
538.0423,0.00477841
538.5244,0.00113857
539.0065,-0.00240019
539.4886,-0.00495188
539.9708,-0.00596575
540.4529,-0.00547323
540.9350,-0.00403896
541.4171,-0.0024687
541.8992,-0.00146483
542.3813,-0.00142421
542.8635,-0.00243617
543.3456,-0.0043768
543.8277,-0.0069547
544.3098,-0.00967049
544.7919,-0.0117927
545.2740,-0.0124956
545.7562,-0.0112041
546.2383,-0.0079821
546.7204,-0.00365384
547.2025,0.000523316
547.6846,0.00345226
548.1667,0.00465384
548.6489,0.00434807
549.1310,0.00321422
549.6131,0.00202055
550.0952,0.00128638
550.5773,0.00109023
551.0594,0.0011077
551.5416,0.000879358
552.0237,0.000172126
552.5058,-0.000783838
552.9879,-0.0013476
553.4700,-0.000821853
553.9521,0.00106822
554.4343,0.00388707
554.9164,0.00666579
555.3985,0.00850567
555.8806,0.00918225
556.3627,0.00926347
556.8448,0.00964178
557.3270,0.0108463
557.8091,0.012645
558.2912,0.0142209
558.7733,0.0147939
559.2554,0.0142266
559.7375,0.0131715
560.2197,0.0126765
560.7018,0.013563
561.1839,0.0162733
561.6660,0.0201807
562.1481,0.0242951
562.6302,0.0279623
563.1124,0.030984
563.5945,0.0335842
564.0766,0.0361373
564.5587,0.0388644
565.0408,0.041675
565.5229,0.0442103
566.0051,0.046029
566.4872,0.0468245
566.9693,0.0465715
567.4514,0.0455479
567.9335,0.0442474
568.4156,0.0432451
568.8978,0.0430661
569.3799,0.0440676
569.8620,0.046333
570.3441,0.0495991
570.8262,0.0532565
571.3083,0.0564525
571.7905,0.0583166
572.2726,0.0582861
572.7547,0.0564051
573.2368,0.0533768
573.7189,0.0502687
574.2010,0.0480258
574.6832,0.0470585
575.1653,0.0470666
575.6474,0.0471827
576.1295,0.0464704
576.6116,0.0445662
577.0938,0.0419391
577.5759,0.0394894
578.0580,0.0378797
578.5401,0.0371462
579.0222,0.0367354
579.5043,0.0358319
579.9865,0.03381
580.4686,0.0306022
580.9507,0.026739
581.4328,0.0230116
581.9149,0.0200448
582.3970,0.0180932
582.8792,0.0170558
583.3613,0.016539
583.8434,0.0159148
584.3255,0.0144867
584.8076,0.0118312
585.2897,0.00812672
585.7719,0.00414959
586.2540,0.00087577
586.7361,-0.0010182
587.2182,-0.00144114
587.7003,-0.000840774
588.1824,0.000119063
588.6646,0.000952002
589.1467,0.00153389
589.6288,0.00196756
590.1109,0.00232015
590.5930,0.00250942
591.0751,0.00243198
591.5573,0.00218864
592.0394,0.00213037
592.5215,0.00259111
593.0036,0.00355333
593.4857,0.00461431
593.9678,0.00528662
594.4500,0.00536133
594.9321,0.00506321
595.4142,0.00488299
595.8963,0.00518807
596.3784,0.00591005
596.8605,0.00658036
597.3427,0.00669545
597.8248,0.00611018
598.3069,0.00515063
598.7890,0.00438322
599.2711,0.00423584
599.7532,0.00475153
600.2354,0.00563895
600.7175,0.00655509
601.1996,0.00736556
601.6817,0.0081617
602.1638,0.00905889
602.6459,0.00999402
603.1281,0.0107129
603.6102,0.0109736
604.0923,0.0108129
604.5744,0.0106446
605.0565,0.011066
605.5386,0.0124857
606.0208,0.0148276
606.5029,0.0175101
606.9850,0.0197199
607.4671,0.0208222
607.9492,0.0206568
608.4313,0.0195481
608.9135,0.0180492
609.3956,0.01661
609.8777,0.0153804
610.3598,0.0142487
610.8419,0.0130537
611.3240,0.0118022
611.8062,0.0107324
612.2883,0.0101809
612.7704,0.0103538
613.2525,0.0111622
613.7346,0.0122366
614.2167,0.0131084
614.6989,0.0134474
615.1810,0.0132138
615.6631,0.0126386
616.1452,0.0120471
616.6273,0.0116233
617.1094,0.0112552
617.5916,0.0105912
618.0737,0.00930466
618.5558,0.00737689
619.0379,0.00517065
619.5200,0.00325442
620.0021,0.00211405
620.4843,0.00191586
620.9664,0.00243453
621.4485,0.00318954
621.9306,0.00371551
622.4127,0.00378116
622.8948,0.00341146
623.3770,0.00274534
623.8591,0.00188861
624.3412,0.000891176
624.8233,-0.000157365
625.3054,-0.00104575
625.7875,-0.00150614
626.2697,-0.00141424
626.7518,-0.000948821
627.2339,-0.00054292
627.7160,-0.00062837
628.1981,-0.00134524
628.6802,-0.00242457
629.1624,-0.00333954
629.6445,-0.00362714
630.1266,-0.00315474
630.6087,-0.00215318
631.0908,-0.00102502
631.5729,-9.44233E-005
632.0551,0.000519319
632.5372,0.000841238
633.0193,0.000886411
633.5014,0.000573481
633.9835,-0.000204933
634.4656,-0.00140922
634.9478,-0.00272908
635.4299,-0.00364101
635.9120,-0.00364602
636.3941,-0.00253795
636.8762,-0.000521621
637.3583,0.00188446
637.8405,0.00408795
638.3226,0.00567361
638.8047,0.00654743
639.2868,0.006914
639.7689,0.00710967
640.2510,0.00739484
640.7332,0.00782742
641.2153,0.0082788
641.6974,0.00856236
642.1795,0.00858417
642.6616,0.00830727
643.1437,0.0080165
643.6259,0.00807843
644.1080,0.0086842
644.5901,0.00981398
645.0722,0.011214
645.5543,0.0124874
646.0364,0.0132681
646.5186,0.0133963
647.0007,0.0129994
647.4828,0.0124283
647.9649,0.0120686
648.4470,0.0121222
648.9291,0.0124924
649.4113,0.0128562
649.8934,0.0128803
650.3755,0.0124221
650.8576,0.0115931
651.3397,0.0106771
651.8218,0.00998734
652.3040,0.00974482
652.7861,0.0100192
653.2682,0.0107261
653.7503,0.0116541
654.2324,0.0125077
654.7145,0.0129775
655.1967,0.0128468
655.6788,0.012109
656.1609,0.0110188
656.6430,0.010011
657.1251,0.00949959
657.6072,0.00965292
658.0894,0.0102782
658.5715,0.0109056
659.0536,0.0110645
659.5357,0.0105942
660.0178,0.0097664
660.4999,0.00912646
660.9821,0.00918074
661.4642,0.0101438
661.9463,0.0118739
662.4284,0.013986
662.9105,0.0160309
663.3926,0.0176235
663.8748,0.0184977
664.3569,0.018531
664.8390,0.0177598
665.3211,0.0163471
665.8032,0.0145095
666.2853,0.0124764
666.7675,0.0105712
667.2496,0.00952552
667.7317,0.0109061
668.2138,0.0156948
668.6959,0.0206273
669.1780,0.0226056
669.6602,0.0226026
670.1423,0.0220379
670.6244,0.0215225
671.1065,0.0212088
671.5886,0.021042
672.0707,0.0208673
672.5529,0.0205218
673.0350,0.0199404
673.5171,0.0192168
673.9992,0.0185641
674.4813,0.0181852
674.9634,0.0181274
675.4456,0.0182237
675.9277,0.01818
676.4098,0.0177574
676.8919,0.0169207
677.3740,0.0158536
677.8561,0.0148412
678.3383,0.014111
678.8204,0.0137461
679.3025,0.0137108
679.7846,0.0139293
680.2667,0.0143268
680.7488,0.0148021
681.2310,0.0151914
681.7131,0.0152988
682.1952,0.0150011
682.6773,0.0143504
683.1594,0.0135696
683.6415,0.0129171
684.1237,0.0125209
684.6058,0.0123186
685.0879,0.0121466
685.5700,0.01189
686.0521,0.0115684
686.5342,0.0112985
687.0164,0.0111809
687.4985,0.0112113
687.9806,0.0112918
688.4627,0.0113257
688.9448,0.0113068
689.4269,0.0113277
689.9091,0.0115119
690.3912,0.0119342
690.8733,0.0125828
691.3554,0.0133697
691.8375,0.0141627
692.3196,0.0148236
692.8018,0.0152551
693.2839,0.0154555
693.7660,0.0155551
694.2481,0.0157868
694.7302,0.0163777
695.2123,0.0174142
695.6945,0.0187724
696.1766,0.0201742
696.6587,0.0213388
697.1408,0.0221282
697.6229,0.0225912
698.1050,0.0228857
698.5872,0.0231526
699.0693,0.0234436
699.5514,0.0237423
700.0335,0.0240336
700.5156,0.0243433
700.9977,0.0247135
701.4799,0.0251485
701.9620,0.0255963
702.4441,0.0259912
702.9262,0.026322
703.4083,0.0266609
703.8904,0.0271187
704.3726,0.0277595
704.8547,0.0285428
705.3368,0.0293405
705.8189,0.0300132
706.3010,0.0304825
706.7831,0.0307421
707.2653,0.0308074
707.7474,0.030658
708.2295,0.0302333
708.7116,0.0294924
709.1937,0.0284895
709.6758,0.0273941
710.1580,0.0264236
710.6401,0.0257244
711.1222,0.0252882
711.6043,0.0249616
712.0864,0.0245469
712.5685,0.0239246
713.0507,0.0231144
713.5328,0.0222375
714.0149,0.0214202
714.4970,0.0207204
714.9791,0.0201309
715.4612,0.019641
715.9434,0.0192868
716.4255,0.0191361
716.9076,0.019223
717.3897,0.0194947
717.8718,0.0198253
718.3539,0.0200877
718.8361,0.0202263
719.3182,0.0202785
719.8003,0.0203372
720.2824,0.020492
720.7645,0.020804
721.2466,0.0213307
721.7288,0.0221572
722.2109,0.0233848
722.6930,0.0250795
723.1751,0.027232
723.6572,0.0297727
724.1393,0.0326428
724.6215,0.0358613
725.1036,0.0395105
725.5857,0.0436271
726.0678,0.0480717
726.5499,0.0524824
727.0320,0.0563699
727.5142,0.0593066
727.9963,0.061097
728.4784,0.0618225
728.9605,0.0617474
729.4426,0.061156
729.9247,0.0602185
730.4069,0.0589483
730.8890,0.0572525
731.3711,0.0550319
731.8532,0.0522672
732.3353,0.0490453
732.8174,0.0455119
733.2996,0.0417857
733.7817,0.0378915
734.2638,0.0337642
734.7459,0.0293269
735.2280,0.0245957
735.7101,0.0197391
736.1923,0.0150471
736.6744,0.0108283
737.1565,0.00729738
737.6386,0.00451842
738.1207,0.00242612
738.6028,0.00089715
739.0850,-0.000182047
739.5671,-0.000889237
740.0492,-0.00128334
740.5313,-0.00143308
741.0134,-0.00142279
741.4955,-0.00132597
741.9777,-0.00116904
742.4598,-0.000921025
742.9419,-0.000526244
743.4240,3.69643E-005
743.9061,0.00071375
744.3882,0.00138451
744.8704,0.00193436
745.3525,0.00233842
745.8346,0.00269839
746.3167,0.00319212
746.7988,0.00395971
747.2809,0.00500168
747.7631,0.006166
748.2452,0.007246
748.7273,0.00813143
749.2094,0.00890514
749.6915,0.00980597
750.1736,0.0110708
750.6558,0.0127597
751.1379,0.0146874
751.6200,0.016515
752.1021,0.0179469
752.5842,0.0188992
753.0663,0.0195223
753.5485,0.0200693
754.0306,0.020709
754.5127,0.021419
754.9948,0.0220326
755.4769,0.0223949
755.9590,0.0225102
756.4412,0.0225666
756.9233,0.0228245
757.4054,0.0234484
757.8875,0.0244029
758.3696,0.0254782
758.8517,0.026421
759.3339,0.0270751
759.8160,0.0274405
760.2981,0.027627
760.7802,0.0277517
761.2623,0.0278576
761.7444,0.0279018
762.2266,0.0278026
762.7087,0.0275013
763.1908,0.026995
763.6729,0.0263284
764.1550,0.0255628
764.6371,0.0247444
765.1193,0.0238865
765.6014,0.0229678
766.0835,0.0219477
766.5656,0.0207999
767.0477,0.0195494
767.5298,0.0182895
768.0120,0.0171525
768.4941,0.0162375
768.9762,0.0155377
769.4583,0.0149256
769.9404,0.0142225
770.4225,0.0133158
770.9047,0.012243
771.3868,0.011175
771.8689,0.0103013
772.3510,0.00969486
772.8331,0.0092589
773.3152,0.00879919
773.7974,0.00817025
774.2795,0.00738526
774.7616,0.00660763
775.2437,0.00603086
775.7258,0.00573583
776.2079,0.00563022
776.6901,0.00551225
777.1722,0.00521028
777.6543,0.00469642
778.1364,0.00409766
778.6185,0.0036059
779.1006,0.00335682
779.5828,0.0033588
780.0649,0.00350625
780.5470,0.00365265
781.0291,0.003689
781.5112,0.00358508
781.9933,0.00338443
782.4755,0.00317015
782.9576,0.00302438
783.4397,0.0029934
783.9218,0.00306332
784.4039,0.00315457
784.8860,0.00314754
785.3682,0.00294027
785.8503,0.00251463
786.3324,0.00196945
786.8145,0.0014898
787.2966,0.00125946
787.7787,0.00136382
788.2609,0.00174351
788.7430,0.00223035
789.2251,0.00264377
789.7072,0.00288447
790.1893,0.00296736
790.6714,0.00298085
791.1536,0.00301149
791.6357,0.00308989
792.1178,0.00318998
792.5999,0.00326966
793.0820,0.00322035
793.5641,0.00309148
794.0463,0.00299158
794.5284,0.00293877
795.0105,0.00290158
795.4926,0.00279954
795.9747,0.00253301
796.4568,0.00203146
796.9390,0.0012999
797.4211,0.000439075
797.9032,-0.00038027
798.3853,-0.00098836
798.8674,-0.00130123
799.3495,-0.00136683
799.8317,-0.00133455
800.3138,-0.0013604
800.7959,-0.00150876
801.2780,-0.0017177
801.7601,-0.00185081
802.2422,-0.00179694
802.7244,-0.00154792
803.2065,-0.00120381
803.6886,-0.000912062
804.1707,-0.000791232
804.6528,-0.000889331
805.1349,-0.00118861
805.6171,-0.00163097
806.0992,-0.00213493
806.5813,-0.00260039
807.0634,-0.00292057
807.5455,-0.00301563
808.0276,-0.00287379
808.5098,-0.00256726
808.9919,-0.00222105
809.4740,-0.00194872
809.9561,-0.0017956
810.4382,-0.00172502
810.9203,-0.00165187
811.4025,-0.00149722
811.8846,-0.00122889
812.3667,-0.000869348
812.8488,-0.000474814
813.3309,-0.000104404
813.8130,0.00020421
814.2952,0.000443146
814.7773,0.000626263
815.2594,0.000770607
815.7415,0.000880633
816.2236,0.000948593
816.7057,0.000974726
817.1879,0.000991755
817.6700,0.00106761
818.1521,0.00127177
818.6342,0.00162203
819.1163,0.00205416
819.5984,0.00244847
820.0806,0.0027065
820.5627,0.002826
821.0448,0.0029166
821.5269,0.00314002
822.0090,0.00361745
822.4911,0.00437192
822.9733,0.00534334
823.4554,0.00645315
823.9375,0.00765659
824.4196,0.00893749
824.9017,0.0102576
825.3839,0.0115178
825.8660,0.0125789
826.3481,0.0133366
826.8302,0.0137925
827.3123,0.014063
827.7944,0.0143164
828.2766,0.0146896
828.7587,0.0152476
829.2408,0.0160068
829.7229,0.016988
830.2050,0.0182408
830.6871,0.0198127
831.1693,0.0216888
831.6514,0.0237612
832.1335,0.0258652
832.6156,0.0278666
833.0977,0.0297413
833.5798,0.0315891
834.0620,0.0335721
834.5441,0.0358239
835.0262,0.038392
835.5083,0.0412503
835.9904,0.0443651
836.4725,0.0477618
836.9547,0.0515453
837.4368,0.0558617
837.9189,0.0608293
838.4010,0.0664793
838.8831,0.0727267
839.3652,0.0793689
839.8474,0.0860949
840.3295,0.0924995
840.8116,0.0981174
841.2937,0.102491
841.7758,0.105271
842.2579,0.106308
842.7401,0.105695
843.2222,0.103714
843.7043,0.10074
844.1864,0.0971207
844.6685,0.093125
845.1506,0.0889352
845.6328,0.0846844
846.1149,0.0804927
846.5970,0.0764802
847.0791,0.0727576
847.5612,0.0694053
848.0433,0.0664568
848.5255,0.0638943
849.0076,0.0616607
849.4897,0.0596832
849.9718,0.0579016
850.4539,0.0562902
850.9360,0.0548641
851.4182,0.0536704
851.9003,0.0527689
852.3824,0.0522088
852.8645,0.0520062
853.3466,0.0521224
853.8287,0.0524504
854.3109,0.0528226
854.7930,0.0530516
855.2751,0.0529976
855.7572,0.052633
856.2393,0.052064
856.7214,0.0514885
857.2036,0.051107
857.6857,0.0510324
858.1678,0.0512471
858.6499,0.0516204
859.1320,0.0519703
859.6141,0.0521292
860.0963,0.0519907
860.5784,0.05153
861.0605,0.0508027
861.5426,0.0499221
862.0247,0.0490143
862.5068,0.0481604
862.9890,0.0473561
863.4711,0.0465177
863.9532,0.0455413
864.4353,0.0443807
864.9174,0.0430919
865.3995,0.0418073
865.8817,0.0406536
866.3638,0.0396692
866.8459,0.0387837
867.3280,0.0378743
867.8101,0.0368554
868.2922,0.0357334
868.7744,0.0345888
869.2565,0.0335051
869.7386,0.032507
870.2207,0.0315563
870.7028,0.0306038
871.1849,0.0296455
871.6671,0.0287279
872.1492,0.027892
872.6313,0.0271022
873.1134,0.0262251
873.5955,0.0250875
874.0776,0.0235809
874.5598,0.0217373
875.0419,0.0197198
875.5240,0.0177316
876.0061,0.0159099
876.4882,0.0142761
876.9703,0.0127663
877.4525,0.0113095
877.9346,0.0098892
878.4167,0.00854607
878.8988,0.00733174
879.3809,0.00626032
879.8630,0.00530013
880.3452,0.00440921
880.8273,0.00346985
881.3094,0.00254598
881.7915,0.00178124
882.2736,0.00120268
882.7557,0.000786365
883.2379,0.000481512
883.7200,0.000261514
884.2021,0.000159734
884.6842,0.000257882
885.1663,0.000630965
885.6484,0.00128611
886.1306,0.00213801
886.6127,0.00303858
887.0948,0.00384299
887.5769,0.00447218
888.0590,0.00493706
888.5411,0.00531664
889.0233,0.00571094
889.5054,0.00619965
889.9875,0.00682501
890.4696,0.00759698
890.9517,0.00850646
891.4338,0.00953284
891.9160,0.0106424
892.3981,0.0117847
892.8802,0.0128975
893.3623,0.0139248
893.8444,0.0148448
894.3265,0.0156906
894.8087,0.0165495
895.2908,0.017531
895.7729,0.0187162
896.2550,0.0201132
896.7371,0.0216479
897.2192,0.0231988
897.7014,0.0246609
898.1835,0.0259988
898.6656,0.0272582
899.1477,0.0285279
899.6298,0.02988
900.1119,0.0313275
900.5941,0.0328238
901.0762,0.0343009
901.5583,0.0357171
902.0404,0.0370845
902.5225,0.0384645
903.0046,0.0399381
903.4868,0.0415685
903.9689,0.043371
904.4510,0.0453005
904.9331,0.0472613
905.4152,0.0491408
905.8973,0.0508567
906.3795,0.0523968
906.8616,0.053827
907.3437,0.0552562
907.8258,0.0567777
908.3079,0.0584231
908.7900,0.0601617
909.2722,0.0619444
909.7543,0.0637596
910.2364,0.0656545
910.7185,0.0677063
911.2006,0.0699624
911.6827,0.0723951
912.1649,0.0749039
912.6470,0.0773612
913.1291,0.0796723
913.6112,0.0818106
914.0933,0.0838151
914.5754,0.0857588
915.0576,0.087714
915.5397,0.0897282
916.0218,0.0918137
916.5039,0.0939471
916.9860,0.0960758
917.4681,0.0981338
917.9503,0.100065
918.4324,0.101844
918.9145,0.103485
919.3966,0.10503
919.8787,0.10653
920.3608,0.108029
920.8430,0.109556
921.3251,0.111133
921.8072,0.112775
922.2893,0.114485
922.7714,0.116245
923.2535,0.11801
923.7357,0.119726
924.2178,0.12134
924.6999,0.122827
925.1820,0.12418
925.6641,0.125406
926.1462,0.126511
926.6284,0.127486
927.1105,0.128318
927.5926,0.128994
928.0747,0.129512
928.5568,0.129884
929.0389,0.130141
929.5211,0.130336
930.0032,0.130544
930.4853,0.130838
930.9674,0.131256
931.4495,0.131756
931.9316,0.132206
932.4138,0.132425
932.8959,0.132266
933.3780,0.131694
933.8601,0.130813
934.3422,0.129807
934.8243,0.128836
935.3065,0.127955
935.7886,0.1271
936.2707,0.126175
936.7528,0.125146
937.2349,0.124097
937.7170,0.123199
938.1992,0.122616
938.6813,0.122414
939.1634,0.122535
939.6455,0.122834
940.1276,0.123155
940.6097,0.123398
941.0919,0.123542
941.5740,0.123635
942.0561,0.123778
942.5382,0.124084
943.0203,0.124642
943.5024,0.125466
943.9846,0.126473
944.4667,0.127496
944.9488,0.128352
945.4309,0.12892
945.9130,0.129195
946.3951,0.129261
946.8773,0.129224
947.3594,0.129132
947.8415,0.128957
948.3236,0.128631
948.8057,0.128114
949.2878,0.127445
949.7700,0.126747
950.2521,0.12618
950.7342,0.125896
951.2163,0.126004
951.6984,0.126564
952.1805,0.127594
952.6627,0.129082
953.1448,0.130992
953.6269,0.133281
954.1090,0.135925
954.5911,0.138929
955.0732,0.142324
955.5554,0.146133
956.0375,0.150334
956.5196,0.15485
957.0017,0.15957
957.4838,0.164411
957.9659,0.169367
958.4481,0.174511
958.9302,0.179944
959.4123,0.1857
959.8944,0.191666
960.3765,0.197544
960.8586,0.202884
961.3408,0.20716
961.8229,0.209867
962.3050,0.210619
962.7871,0.209219
963.2692,0.205719
963.7513,0.20043
964.2335,0.193881
964.7156,0.186727
965.1977,0.179605
965.6798,0.173019
966.1619,0.167277
966.6440,0.162515
967.1262,0.158774
967.6083,0.156084
968.0904,0.154492
968.5725,0.154034
969.0546,0.154662
969.5367,0.156207
970.0189,0.158394
970.5010,0.160921
970.9831,0.16356
971.4652,0.166216
971.9473,0.168935
972.4294,0.171846
972.9116,0.175089
973.3937,0.178756
973.8758,0.182868
974.3579,0.187378
974.8400,0.192191
975.3221,0.197188
975.8043,0.202264
976.2864,0.207352
976.7685,0.212456
977.2506,0.217649
977.7327,0.223046
978.2148,0.228756
978.6970,0.234836
979.1791,0.241287
979.6612,0.248077
980.1433,0.255185
980.6254,0.262626
981.1075,0.270428
981.5897,0.278572
982.0718,0.286963
982.5539,0.295447
983.0360,0.303892
983.5181,0.312264
984.0002,0.320649
984.4824,0.329197
984.9645,0.338011
985.4466,0.347073
985.9287,0.356247
986.4108,0.365365
986.8929,0.374312
987.3751,0.383058
987.8572,0.391618
988.3393,0.399976
988.8214,0.408047
989.3035,0.415711
989.7856,0.42289
990.2678,0.429605
990.7499,0.435969
991.2320,0.442118
991.7141,0.44812
992.1962,0.453926
992.6783,0.459378
993.1605,0.46427
993.6426,0.468422
994.1247,0.471741
994.6068,0.474248
995.0889,0.476059
995.5710,0.477345
996.0532,0.47827
996.5353,0.478936
997.0174,0.479372
997.4995,0.479558
997.9816,0.479478
998.4637,0.479158
998.9459,0.478666
999.4280,0.478074
999.9101,0.477418
1000.3922,0.476697
1000.8743,0.475904
1001.3564,0.475076
1001.8386,0.474313
1002.3207,0.473742
1002.8028,0.47346
1003.2849,0.473482
1003.7670,0.473745
1004.2491,0.474151
1004.7313,0.474634
1005.2134,0.475193
1005.6955,0.475888
1006.1776,0.476807
1006.6597,0.478022
1007.1418,0.479573
1007.6240,0.481471
1008.1061,0.48371
1008.5882,0.486285
1009.0703,0.489203
1009.5524,0.492471
1010.0345,0.496085
1010.5167,0.500021
