TITLE,
516.3470,0.0252345
516.8292,0.0259357
517.3113,0.0290103
517.7934,0.0339578
518.2755,0.0393909
518.7576,0.0438848
519.2397,0.0467177
519.7219,0.0480828
520.2040,0.0487323
520.6861,0.0493394
521.1682,0.0500633
521.6503,0.0505835
522.1324,0.050457
522.6146,0.0494923
523.0967,0.0479142
523.5788,0.0462583
524.0609,0.0451224
524.5430,0.044964
525.0251,0.0459785
525.5073,0.0479659
525.9894,0.050217
526.4715,0.0516764
526.9536,0.0514581
527.4357,0.0493138
527.9178,0.0457064
528.4000,0.0415803
528.8821,0.0380133
529.3642,0.0358032
529.8463,0.0351064
530.3284,0.0353764
530.8105,0.0357194
531.2927,0.0354224
531.7748,0.0342612
532.2569,0.032424
532.7390,0.030202
533.2211,0.0277254
533.7032,0.0249243
534.1854,0.0216864
534.6675,0.0180372
535.1496,0.0141865
535.6317,0.0104332
536.1138,0.00705039
536.5959,0.00426044
537.0781,0.00228434
537.5602,0.00135325
538.0423,0.0016066
538.5244,0.00292701
539.0065,0.00485188
539.4886,0.00666759
539.9708,0.00767123
540.4529,0.00745823
540.9350,0.00606858
541.4171,0.0039293
541.8992,0.00167195
542.3813,-5.32189E-005
542.8635,-0.000717814
543.3456,-3.85636E-005
543.8277,0.00189703
544.3098,0.00455957
544.7919,0.00707953
545.2740,0.00859256
545.7562,0.00870667
546.2383,0.00776339
546.7204,0.00662095
547.2025,0.00607622
547.6846,0.00636837
548.1667,0.00710934
548.6489,0.00762614
549.1310,0.007434
549.6131,0.00652615
550.0952,0.00530887
550.5773,0.00425965
551.0594,0.00359732
551.5416,0.00323274
552.0237,0.00300478
552.5058,0.00298169
552.9879,0.00350007
553.4700,0.00499034
553.9521,0.00761056
554.4343,0.0109696
554.9164,0.014221
555.3985,0.0165251
555.8806,0.0175717
556.3627,0.0177917
556.8448,0.0181165
557.3270,0.0194229
557.8091,0.0219768
558.2912,0.0252085
558.7733,0.0279857
559.2554,0.0292491
559.7375,0.0286318
560.2197,0.0266807
560.7018,0.0245599
561.1839,0.0234496
561.6660,0.0240123
562.1481,0.0261864
562.6302,0.029326
563.1124,0.0325437
563.5945,0.0350847
564.0766,0.0365814
564.5587,0.0370984
565.0408,0.0369912
565.5229,0.0367014
566.0051,0.0366066
566.4872,0.0369718
566.9693,0.0379902
567.4514,0.0398608
567.9335,0.0428187
568.4156,0.0470369
568.8978,0.0524012
569.3799,0.0583004
569.8620,0.0636484
570.3441,0.0672625
570.8262,0.068444
571.3083,0.0673868
571.7905,0.065126
572.2726,0.0630392
572.7547,0.0621871
573.2368,0.0628815
573.7189,0.0647128
574.2010,0.0669351
574.6832,0.0688677
575.1653,0.0700435
575.6474,0.0700965
576.1295,0.0686226
576.6116,0.0652844
577.0938,0.0601497
577.5759,0.0539068
578.0580,0.0477034
578.5401,0.0427087
579.0222,0.0396255
579.5043,0.0383122
579.9865,0.0377144
580.4686,0.0363425
580.9507,0.0332041
581.4328,0.0285054
581.9149,0.0234769
582.3970,0.019544
582.8792,0.0175774
583.3613,0.0176029
583.8434,0.0189095
584.3255,0.020402
584.8076,0.0210788
585.2897,0.0204372
585.7719,0.0186071
586.2540,0.0160616
586.7361,0.0132862
587.2182,0.0106149
587.7003,0.00816805
588.1824,0.00596957
588.6646,0.00412311
589.1467,0.00291395
589.6288,0.0027319
590.1109,0.0038286
590.5930,0.00603112
591.0751,0.00860611
591.5573,0.0105031
592.0394,0.0109997
592.5215,0.0102606
593.0036,0.00920741
593.4857,0.00879719
593.9678,0.00935456
594.4500,0.0103808
594.9321,0.0108733
595.4142,0.00996685
595.8963,0.00751606
596.3784,0.00420661
596.8605,0.00114309
597.3427,-0.000717341
597.8248,-0.00090017
598.3069,0.000564414
598.7890,0.00327772
599.2711,0.00660414
599.7532,0.0097789
600.2354,0.0120855
600.7175,0.0131302
601.1996,0.0130477
601.6817,0.0124183
602.1638,0.0119013
602.6459,0.0118252
603.1281,0.011999
603.6102,0.0118697
604.0923,0.0109401
604.5744,0.00917001
605.0565,0.00706261
605.5386,0.00537136
606.0208,0.00464634
606.5029,0.00492819
606.9850,0.00576618
607.4671,0.00652272
607.9492,0.0067548
608.4313,0.00642999
608.9135,0.00585684
609.3956,0.00540764
609.8777,0.00523656
610.3598,0.00517207
610.8419,0.00483567
611.3240,0.00390248
611.8062,0.00234013
612.2883,0.000476991
612.7704,-0.00114153
613.2525,-0.002017
613.7346,-0.00193202
614.2167,-0.00104343
614.6989,0.000190932
615.1810,0.0011948
615.6631,0.00147391
616.1452,0.000765667
616.6273,-0.000883585
617.1094,-0.00312745
617.5916,-0.0054418
618.0737,-0.00733895
618.5558,-0.00855279
619.0379,-0.00907644
619.5200,-0.00906898
620.0021,-0.008741
620.4843,-0.00829499
620.9664,-0.00792144
621.4485,-0.00780938
621.9306,-0.00813055
622.4127,-0.00899066
622.8948,-0.010376
623.3770,-0.0121352
623.8591,-0.0140165
624.3412,-0.015754
624.8233,-0.0171705
625.3054,-0.018236
625.7875,-0.0190353
626.2697,-0.0196605
626.7518,-0.0201152
627.2339,-0.020302
627.7160,-0.0201002
628.1981,-0.0194755
628.6802,-0.0185523
629.1624,-0.0176017
629.6445,-0.0169478
630.1266,-0.0168436
630.6087,-0.0173823
631.0908,-0.0184658
631.5729,-0.0198175
632.0551,-0.0210258
632.5372,-0.0216375
633.0193,-0.0213102
633.5014,-0.0199832
633.9835,-0.0179794
634.4656,-0.0159497
634.9478,-0.0146273
635.4299,-0.0144738
635.9120,-0.0154264
636.3941,-0.0169478
636.8762,-0.0183616
637.3583,-0.0192234
637.8405,-0.0194731
638.3226,-0.0193151
638.8047,-0.0189642
639.2868,-0.0184604
639.7689,-0.0176929
640.2510,-0.0165957
640.7332,-0.0153253
641.2153,-0.0142396
641.6974,-0.0136695
642.1795,-0.0136593
642.6616,-0.0138891
643.1437,-0.0138663
643.6259,-0.0132607
644.1080,-0.01214
644.5901,-0.0109355
645.0722,-0.0101666
645.5543,-0.0101343
646.0364,-0.0107898
646.5186,-0.0118366
647.0007,-0.012952
647.4828,-0.013959
647.9649,-0.0148451
648.4470,-0.0156446
648.9291,-0.016301
649.4113,-0.0166384
649.8934,-0.0164668
650.3755,-0.0157186
650.8576,-0.0145042
651.3397,-0.0130562
651.8218,-0.0116115
652.3040,-0.010309
652.7861,-0.00916741
653.2682,-0.00816178
653.7503,-0.00734077
654.2324,-0.00688595
654.7145,-0.00704625
655.1967,-0.00797041
655.6788,-0.00955103
656.1609,-0.0114075
656.6430,-0.0130405
657.1251,-0.014063
657.6072,-0.0143601
658.0894,-0.0140874
658.5715,-0.0135124
659.0536,-0.0127967
659.5357,-0.0118783
660.0178,-0.0105622
660.4999,-0.00876851
660.9821,-0.00674209
661.4642,-0.00505003
661.9463,-0.00432993
662.4284,-0.00492019
662.9105,-0.00660234
663.3926,-0.00864219
663.8748,-0.0101507
664.3569,-0.01057
664.8390,-0.0099334
665.3211,-0.00871414
665.8032,-0.00746814
666.2853,-0.00660067
666.7675,-0.00634651
667.2496,-0.00683809
667.7317,-0.0079897
668.2138,-0.00892944
668.6959,-0.00859221
669.1780,-0.00758459
669.6602,-0.00668766
670.1423,-0.0059853
670.6244,-0.00541232
671.1065,-0.00500828
671.5886,-0.00492476
672.0707,-0.00531677
672.5529,-0.0061795
673.0350,-0.0072558
673.5171,-0.0081179
673.9992,-0.00837638
674.4813,-0.00787001
674.9634,-0.00672273
675.4456,-0.00524937
675.9277,-0.00379035
676.4098,-0.00259947
676.8919,-0.00184437
677.3740,-0.00162511
677.8561,-0.00200249
678.3383,-0.00313316
678.8204,-0.00486328
679.3025,-0.00680376
679.7846,-0.00844375
680.2667,-0.00936544
680.7488,-0.00941798
681.2310,-0.00873773
681.7131,-0.00762458
682.1952,-0.00638057
682.6773,-0.0052153
683.1594,-0.0042495
683.6415,-0.00356999
684.1237,-0.00325955
684.6058,-0.00336388
685.0879,-0.00382932
685.5700,-0.00447954
686.0521,-0.00506572
686.5342,-0.00536616
687.0164,-0.00527815
687.4985,-0.00485265
687.9806,-0.0042529
688.4627,-0.00365964
688.9448,-0.00317656
689.4269,-0.00278847
689.9091,-0.00238588
690.3912,-0.00182958
690.8733,-0.00101764
691.3554,6.87579E-005
691.8375,0.00135136
692.3196,0.00267577
692.8018,0.00386041
693.2839,0.00475295
693.7660,0.00527152
694.2481,0.00541882
694.7302,0.0052753
695.2123,0.00498413
695.6945,0.00473352
696.1766,0.0047305
696.6587,0.00515667
697.1408,0.00610946
697.6229,0.00755334
698.1050,0.00931462
698.5872,0.0111359
699.0693,0.01277
699.5514,0.0140692
700.0335,0.0150301
700.5156,0.0157829
700.9977,0.0165359
701.4799,0.0174983
701.9620,0.0188049
702.4441,0.0204666
702.9262,0.0223637
703.4083,0.0242913
703.8904,0.0260396
704.3726,0.0274735
704.8547,0.028564
705.3368,0.0293521
705.8189,0.0298741
706.3010,0.0301147
706.7831,0.0300317
707.2653,0.0296315
707.7474,0.0290252
708.2295,0.0284041
708.7116,0.0279395
709.1937,0.0276826
709.6758,0.0275485
710.1580,0.0274052
710.6401,0.0271984
711.1222,0.0270131
711.6043,0.0270224
712.0864,0.0273676
712.5685,0.0280598
713.0507,0.0289729
713.5328,0.0299154
714.0149,0.0307143
714.4970,0.0312586
714.9791,0.0315082
715.4612,0.0315106
715.9434,0.0314403
716.4255,0.0316121
716.9076,0.0324058
717.3897,0.0341039
717.8718,0.0367312
718.3539,0.0400012
718.8361,0.0434164
719.3182,0.0465032
719.8003,0.049092
720.2824,0.0514641
720.7645,0.0542082
721.2466,0.0578634
721.7288,0.0626533
722.2109,0.0684969
722.6930,0.0752103
723.1751,0.0827266
723.6572,0.0912215
724.1393,0.101092
724.6215,0.112784
725.1036,0.126524
725.5857,0.142064
726.0678,0.15853
726.5499,0.174488
727.0320,0.188264
727.5142,0.198446
727.9963,0.204319
728.4784,0.205986
728.9605,0.204129
729.4426,0.199612
729.9247,0.193153
730.4069,0.185201
730.8890,0.175988
731.3711,0.165665
731.8532,0.154405
732.3353,0.142427
732.8174,0.129965
733.2996,0.11722
733.7817,0.104348
734.2638,0.0914856
734.7459,0.0787824
735.2280,0.0664154
735.7101,0.0545755
736.1923,0.0434456
736.6744,0.0331885
737.1565,0.0239487
737.6386,0.0158543
738.1207,0.00900611
738.6028,0.00345343
739.0850,-0.000829156
739.5671,-0.0039472
740.0492,-0.00607066
740.5313,-0.00740574
741.0134,-0.00816552
741.4955,-0.00854573
741.9777,-0.00870553
742.4598,-0.00875292
742.9419,-0.00873559
743.4240,-0.00863869
743.9061,-0.00839164
744.3882,-0.00788835
744.8704,-0.00702513
745.3525,-0.00575146
745.8346,-0.00411536
746.3167,-0.0022774
746.7988,-0.000476014
747.2809,0.00105146
747.7631,0.00216312
748.2452,0.00287496
748.7273,0.00335177
749.2094,0.00382482
749.6915,0.00448341
750.1736,0.0054035
750.6558,0.00654754
751.1379,0.00782016
751.6200,0.00913046
752.1021,0.0104178
752.5842,0.011635
753.0663,0.0127213
753.5485,0.0136061
754.0306,0.0142506
754.5127,0.0146968
754.9948,0.0150715
755.4769,0.0155269
755.9590,0.0161501
756.4412,0.0169072
756.9233,0.0174876
757.4054,0.0179453
757.8875,0.0182686
758.3696,0.0185701
758.8517,0.0190134
759.3339,0.01968
759.8160,0.0204812
760.2981,0.0211841
760.7802,0.0215369
761.2623,0.021411
761.7444,0.0208619
762.2266,0.0200741
762.7087,0.0192377
763.1908,0.0184517
763.6729,0.0177146
764.1550,0.0169881
764.6371,0.0162673
765.1193,0.0155919
765.6014,0.0149958
766.0835,0.0144457
766.5656,0.0138327
767.0477,0.0130362
767.5298,0.0120167
768.0120,0.0108703
768.4941,0.00979457
768.9762,0.00898019
769.4583,0.00849247
769.9404,0.00821665
770.4225,0.00790655
770.9047,0.00731507
771.3868,0.0063357
771.8689,0.00507227
772.3510,0.0037916
772.8331,0.00278372
773.3152,0.00221113
773.7974,0.00203558
774.2795,0.00206053
774.7616,0.00205536
775.2437,0.00187784
775.7258,0.00152064
776.2079,0.00106564
776.6901,0.000595519
777.1722,0.000135411
777.6543,-0.00033696
778.1364,-0.000834157
778.6185,-0.00131261
779.1006,-0.00168061
779.5828,-0.00185615
780.0649,-0.00182871
780.5470,-0.00167787
781.0291,-0.00153655
781.5112,-0.00152548
781.9933,-0.00169953
782.4755,-0.00202964
782.9576,-0.00241895
783.4397,-0.00273756
783.9218,-0.0028626
784.4039,-0.00271675
784.8860,-0.00229762
785.3682,-0.0016872
785.8503,-0.00103183
786.3324,-0.000495961
786.8145,-0.000206957
787.2966,-0.000214576
787.7787,-0.000480253
788.2609,-0.000896835
788.7430,-0.00132578
789.2251,-0.00163636
789.7072,-0.00173705
790.1893,-0.0015974
790.6714,-0.00125764
791.1536,-0.000820076
791.6357,-0.000416035
792.1178,-0.000154137
792.5999,-7.22445E-005
793.0820,-0.000123107
793.5641,-0.00020927
794.0463,-0.000251325
794.5284,-0.000248245
795.0105,-0.000288959
795.4926,-0.000502378
795.9747,-0.000972574
796.4568,-0.00167134
796.9390,-0.00245438
797.4211,-0.00312935
797.9032,-0.00355727
798.3853,-0.00372585
798.8674,-0.0037484
799.3495,-0.00378812
799.8317,-0.00395386
800.3138,-0.00423347
800.7959,-0.00450673
801.2780,-0.00462835
801.7601,-0.00452572
802.2422,-0.00424795
802.7244,-0.00393503
803.2065,-0.00372709
803.6886,-0.00367403
804.1707,-0.00370645
804.6528,-0.00368778
805.1349,-0.00351195
805.6171,-0.00318014
806.0992,-0.00280649
806.5813,-0.00254935
807.0634,-0.00251203
807.5455,-0.00267676
808.0276,-0.00291612
808.5098,-0.00307492
808.9919,-0.00306848
809.4740,-0.00293105
809.9561,-0.00278287
810.4382,-0.00274009
810.9203,-0.00282965
811.4025,-0.002967
811.8846,-0.00301126
812.3667,-0.00285905
812.8488,-0.00251124
813.3309,-0.00206761
813.8130,-0.00165575
814.2952,-0.00134548
814.7773,-0.00110815
815.2594,-0.000844751
815.7415,-0.000458174
816.2236,8.27333E-005
816.7057,0.000729201
817.1879,0.00139163
817.6700,0.00199883
818.1521,0.00253448
818.6342,0.00302833
819.1163,0.00351418
819.5984,0.00398946
820.0806,0.00440885
820.5627,0.00471968
821.0448,0.00491706
821.5269,0.00508047
822.0090,0.00536203
822.4911,0.00592552
822.9733,0.00686616
823.4554,0.00804108
823.9375,0.00933143
824.4196,0.0105778
824.9017,0.0115663
825.3839,0.0121812
825.8660,0.0124422
826.3481,0.0124845
826.8302,0.0124961
827.3123,0.0126436
827.7944,0.0130209
828.2766,0.0136394
828.7587,0.0144607
829.2408,0.0154444
829.7229,0.0165828
830.2050,0.0178999
830.6871,0.0194212
831.1693,0.0211399
831.6514,0.0230061
832.1335,0.0249474
832.6156,0.0269042
833.0977,0.0288528
833.5798,0.030805
834.0620,0.0327924
834.5441,0.0348595
835.0262,0.0370698
835.5083,0.0395175
835.9904,0.0423221
836.4725,0.0456014
836.9547,0.0494401
837.4368,0.0538757
837.9189,0.0589058
838.4010,0.0644945
838.8831,0.0705516
839.3652,0.0768845
839.8474,0.0831619
840.3295,0.088938
840.8116,0.093755
841.2937,0.097282
841.7758,0.0994084
842.2579,0.100232
842.7401,0.0999521
843.2222,0.098754
843.7043,0.0967521
844.1864,0.0940236
844.6685,0.090679
845.1506,0.0869042
845.6328,0.0829375
846.1149,0.0789973
846.5970,0.0752117
847.0791,0.0715955
847.5612,0.0680878
848.0433,0.0646289
848.5255,0.0612332
849.0076,0.0580212
849.4897,0.0551906
849.9718,0.0529414
850.4539,0.0513926
850.9360,0.0505344
851.4182,0.0502398
851.9003,0.0503221
852.3824,0.0506003
852.8645,0.0509351
853.3466,0.0512261
853.8287,0.0513959
854.3109,0.0513897
854.7930,0.0512009
855.2751,0.0508935
855.7572,0.0505888
856.2393,0.0504078
856.7214,0.0503994
857.2036,0.0505066
857.6857,0.0505955
858.1678,0.0505311
858.6499,0.0502485
859.1320,0.0497757
859.6141,0.0492011
860.0963,0.0486196
860.5784,0.0480979
861.0605,0.047672
861.5426,0.0473599
862.0247,0.0471646
862.5068,0.0470625
862.9890,0.0469919
863.4711,0.0468624
863.9532,0.0465883
864.4353,0.0461244
864.9174,0.0454798
865.3995,0.0447053
865.8817,0.0438656
866.3638,0.0430231
866.8459,0.0422382
867.3280,0.0415789
867.8101,0.0411189
868.2922,0.0409183
868.7744,0.0410004
869.2565,0.0413445
869.7386,0.0419035
870.2207,0.0426351
870.7028,0.0435167
871.1849,0.0445289
871.6671,0.0456116
872.1492,0.0466229
872.6313,0.0473357
873.1134,0.0474868
873.5955,0.046864
874.0776,0.0453889
874.5598,0.0431538
875.0419,0.0403912
875.5240,0.0373876
876.0061,0.0343805
876.4882,0.0314875
876.9703,0.0286987
877.4525,0.0259305
877.9346,0.0231071
878.4167,0.0202242
878.8988,0.017364
879.3809,0.014661
879.8630,0.0122461
880.3452,0.0102019
880.8273,0.00854755
881.3094,0.00725067
881.7915,0.0062523
882.2736,0.00549059
882.7557,0.00491802
883.2379,0.00450954
883.7200,0.00426032
884.2021,0.00417219
884.6842,0.00423378
885.1663,0.00440537
885.6484,0.00462147
886.1306,0.00481414
886.6127,0.0049459
887.0948,0.00503193
887.5769,0.00513695
888.0590,0.00528409
888.5411,0.00556338
889.0233,0.00605754
889.5054,0.00675812
889.9875,0.0076221
890.4696,0.00858665
890.9517,0.00958387
891.4338,0.010556
891.9160,0.0114722
892.3981,0.0123423
892.8802,0.0132163
893.3623,0.0141637
893.8444,0.0152365
894.3265,0.0164375
894.8087,0.0177134
895.2908,0.0189824
895.7729,0.0201803
896.2550,0.0212988
896.7371,0.0223912
897.2192,0.0235418
897.7014,0.0248162
898.1835,0.0262234
898.6656,0.0277091
899.1477,0.0291855
899.6298,0.0305778
900.1119,0.0318639
900.5941,0.0330849
901.0762,0.0343266
901.5583,0.035682
902.0404,0.0372176
902.5225,0.0389585
903.0046,0.0408935
903.4868,0.0429897
903.9689,0.0451989
904.4510,0.0474512
904.9331,0.0496451
905.4152,0.0516556
905.8973,0.0533723
906.3795,0.0547557
906.8616,0.055876
907.3437,0.0569021
907.8258,0.058032
908.3079,0.0593994
908.7900,0.0610118
909.2722,0.0627621
909.7543,0.064508
910.2364,0.0661646
910.7185,0.0677483
911.2006,0.0693446
911.6827,0.0710299
912.1649,0.0728114
912.6470,0.0746294
913.1291,0.0764171
913.6112,0.0781659
914.0933,0.0799419
914.5754,0.0818378
915.0576,0.0838974
915.5397,0.0860695
916.0218,0.0882251
916.5039,0.0902243
916.9860,0.0919871
917.4681,0.0935229
917.9503,0.0949121
918.4324,0.0962597
918.9145,0.0976551
919.3966,0.09915
919.8787,0.100751
920.3608,0.102419
920.8430,0.104077
921.3251,0.105629
921.8072,0.107006
922.2893,0.108206
922.7714,0.109303
923.2535,0.110418
923.7357,0.111662
924.2178,0.113078
924.6999,0.114634
925.1820,0.116252
925.6641,0.11786
926.1462,0.119416
926.6284,0.12091
927.1105,0.122332
927.5926,0.123657
928.0747,0.124849
928.5568,0.125888
929.0389,0.126791
929.5211,0.127611
930.0032,0.128405
930.4853,0.129193
930.9674,0.129938
931.4495,0.130558
931.9316,0.130969
932.4138,0.131125
932.8959,0.131047
933.3780,0.130804
933.8601,0.130479
934.3422,0.130119
934.8243,0.129716
935.3065,0.129214
935.7886,0.128548
936.2707,0.127687
936.7528,0.126652
937.2349,0.125515
937.7170,0.124363
938.1992,0.123269
938.6813,0.122273
939.1634,0.121393
939.6455,0.120647
940.1276,0.120063
940.6097,0.119677
941.0919,0.119505
941.5740,0.119514
942.0561,0.119619
942.5382,0.11971
943.0203,0.119706
943.5024,0.119592
943.9846,0.11943
944.4667,0.11932
944.9488,0.119342
945.4309,0.119508
945.9130,0.119756
946.3951,0.119986
946.8773,0.120105
947.3594,0.120061
947.8415,0.119832
948.3236,0.119407
948.8057,0.118775
949.2878,0.117953
949.7700,0.117024
950.2521,0.116161
950.7342,0.115591
951.2163,0.115518
951.6984,0.116033
952.1805,0.117084
952.6627,0.118512
953.1448,0.120146
953.6269,0.121889
954.1090,0.123752
954.5911,0.125809
955.0732,0.128116
955.5554,0.130662
956.0375,0.133383
956.5196,0.136228
957.0017,0.13922
957.4838,0.142461
957.9659,0.146066
958.4481,0.150068
958.9302,0.154365
959.4123,0.158743
959.8944,0.16295
960.3765,0.166772
960.8586,0.170052
961.3408,0.172652
961.8229,0.174404
962.3050,0.175105
962.7871,0.174581
963.2692,0.172776
963.7513,0.169806
964.2335,0.165942
964.7156,0.16153
965.1977,0.156914
965.6798,0.152391
966.1619,0.148214
966.6440,0.144605
967.1262,0.141742
967.6083,0.139736
968.0904,0.138588
968.5725,0.138203
969.0546,0.138427
969.5367,0.139121
970.0189,0.140192
970.5010,0.141597
970.9831,0.143306
971.4652,0.145266
971.9473,0.14741
972.4294,0.149693
972.9116,0.152135
973.3937,0.154823
973.8758,0.157867
974.3579,0.161319
974.8400,0.165131
975.3221,0.169163
975.8043,0.173252
976.2864,0.177296
976.7685,0.1813
977.2506,0.185357
977.7327,0.189597
978.2148,0.194118
978.6970,0.198969
979.1791,0.204155
979.6612,0.209667
980.1433,0.215492
980.6254,0.221608
981.1075,0.227973
981.5897,0.234524
982.0718,0.241205
982.5539,0.247975
983.0360,0.254814
983.5181,0.261698
984.0002,0.268588
984.4824,0.275445
984.9645,0.282256
985.4466,0.289057
985.9287,0.295904
986.4108,0.302823
986.8929,0.309769
987.3751,0.316638
987.8572,0.323347
988.3393,0.329898
988.8214,0.336388
989.3035,0.342935
989.7856,0.34957
990.2678,0.356181
990.7499,0.362553
991.2320,0.368476
991.7141,0.373845
992.1962,0.378683
992.6783,0.383068
993.1605,0.387049
993.6426,0.390607
994.1247,0.393681
994.6068,0.396252
995.0889,0.398385
995.5710,0.400207
996.0532,0.401845
996.5353,0.403347
997.0174,0.404667
997.4995,0.405699
997.9816,0.406352
998.4637,0.406608
998.9459,0.406547
999.4280,0.406313
999.9101,0.40607
1000.3922,0.405956
1000.8743,0.406049
1001.3564,0.406362
1001.8386,0.406845
1002.3207,0.407406
